# Directed
# from_node_id to_node_id lt_influence
2153 2032 0.012629
2153 2042 0.018087
2153 2047 0.001504
2153 2054 0.004719
2153 2068 0.012259
2153 2072 0.012967
2153 2081 0.010566
2153 2102 0.005983
2153 2111 0.011948
2153 2125 0.005807
2153 2128 0.027958
2153 2133 0.011327
2153 2135 0.033564
2153 2137 0.058802
2153 2138 0.021914
2153 2143 0.007430
2153 2144 0.027232
2153 2148 0.007020
2153 2149 0.003944
2153 2174 0.014747
2153 2176 0.013435
2153 2180 0.014111
2153 2194 0.020271
2153 2196 0.033380
2153 2223 0.004778
2153 2241 0.024920
2153 2246 0.008398
2153 2247 0.032704
2153 2268 0.018147
2153 2273 0.000995
2153 2283 0.005216
2153 2289 0.011403
2153 2302 0.025092
2153 2315 0.014323
2153 2328 0.017496
2153 2332 0.008027
2153 2338 0.024921
2153 2344 0.001435
2153 2347 0.010019
2153 2351 0.011125
2153 2384 0.017468
2153 2396 0.059985
2153 2419 0.036389
2153 2461 0.001379
2153 2463 0.036633
2153 2468 0.001721
2153 2508 0.035467
2153 2509 0.000525
2153 2511 0.000172
2153 2533 0.019400
2153 2543 0.004476
2153 2547 0.033124
2153 2592 0.023548
2153 2594 0.019120
2153 2608 0.052903
2153 2609 0.044547
2153 2617 0.046540
2154 1918 0.014867
2154 1929 0.010975
2154 1938 0.001005
2154 1943 0.000371
2154 1946 0.012563
2154 1962 0.001772
2154 1963 0.029487
2154 1966 0.012655
2154 1971 0.009745
2154 1985 0.001223
2154 1986 0.003613
2154 1993 0.001198
2154 1997 0.019955
2154 2030 0.007482
2154 2033 0.016471
2154 2037 0.002634
2154 2043 0.007347
2154 2045 0.016715
2154 2059 0.000497
2154 2060 0.008447
2154 2063 0.004866
2154 2064 0.004366
2154 2067 0.044268
2154 2074 0.017467
2154 2078 0.001756
2154 2086 0.011328
2154 2088 0.010952
2154 2090 0.010970
2154 2103 0.008495
2154 2108 0.010143
2154 2112 0.011494
2154 2115 0.000675
2154 2118 0.012030
2154 2131 0.014638
2154 2139 0.004446
2154 2140 0.012923
2154 2142 0.013263
2154 2150 0.002481
2154 2200 0.008291
2154 2212 0.009548
2154 2220 0.005852
2154 2229 0.010182
2154 2240 0.008730
2154 2244 0.006254
2154 2257 0.012019
2154 2266 0.016070
2154 2271 0.005838
2154 2278 0.001030
2154 2290 0.015706
2154 2308 0.004758
2154 2309 0.014733
2154 2324 0.013074
2154 2329 0.022036
2154 2334 0.013179
2154 2347 0.002454
2154 2363 0.016900
2154 2370 0.007857
2154 2374 0.007494
2154 2381 0.018735
2154 2386 0.003918
2154 2391 0.003628
2154 2395 0.012142
2154 2404 0.012110
2154 2407 0.021018
2154 2408 0.003934
2154 2414 0.007832
2154 2467 0.001756
2154 2478 0.036627
2154 2482 0.020937
2154 2485 0.021551
2154 2507 0.004398
2154 2542 0.019998
2154 2549 0.018475
2154 2553 0.002887
2154 2556 0.013139
2154 2573 0.026390
2154 2586 0.022773
2154 2593 0.018495
2154 2611 0.010185
2154 2630 0.017618
2154 2654 0.032445
2155 1912 0.001207
2155 1970 0.012897
2155 2133 0.001833
2155 2149 0.009211
2155 2344 0.015456
2155 2416 0.008155
2155 2498 0.074049
2155 2501 0.066072
2155 2603 0.032004
2155 2641 0.077857
2156 1912 0.002967
2156 1915 0.168488
2156 1975 0.073418
2156 2015 0.583170
2156 2070 0.208009
2156 2091 0.044788
2156 2120 0.102132
2156 2130 0.025798
2156 2197 0.059063
2156 2360 0.080061
2156 2424 0.083393
2157 1927 0.002724
2157 1951 0.011283
2157 1995 0.020086
2157 1998 0.022552
2157 2009 0.089892
2157 2011 0.039878
2157 2012 0.139566
2157 2018 0.005093
2157 2022 0.002531
2157 2027 0.015611
2157 2050 0.145677
2157 2116 0.048376
2157 2225 0.087317
2157 2378 0.053562
2157 2447 0.049882
2157 2538 0.043327
2157 2640 0.061928
2158 1912 0.002323
2158 1975 0.021945
2158 2411 0.109356
2159 1912 0.003366
2159 1919 0.031516
2159 1921 0.063518
2159 1931 0.032727
2159 1950 0.088149
2159 1951 0.017407
2159 1958 0.054729
2159 1972 0.033157
2159 1973 0.002129
2159 1976 0.053444
2159 1991 0.010098
2159 1995 0.010519
2159 2001 0.034349
2159 2006 0.048824
2159 2018 0.019576
2159 2024 0.004827
2159 2025 0.089219
2159 2027 0.041561
2159 2061 0.012896
2159 2116 0.014817
2159 2143 0.010848
2159 2225 0.103406
2159 2583 0.030178
2159 2585 0.108370
2160 1922 0.224050
2160 2091 0.075765
2160 2107 0.041370
2160 2120 0.005083
2160 2126 0.019496
2160 2130 0.039803
2160 2146 0.152793
2160 2156 0.085520
2160 2251 0.118295
2160 2313 0.001943
2160 2341 0.062246
2160 2577 0.097447
2161 1920 0.002780
2161 1926 0.014451
2161 1939 0.007403
2161 1945 0.004958
2161 1955 0.029554
2161 1959 0.018048
2161 1970 0.026387
2161 2003 0.006415
2161 2026 0.001554
2161 2032 0.008413
2161 2053 0.021604
2161 2054 0.012322
2161 2068 0.008020
2161 2072 0.008496
2161 2101 0.011915
2161 2111 0.001680
2161 2125 0.006406
2161 2221 0.075901
2161 2232 0.021981
2161 2243 0.047172
2161 2259 0.015550
2161 2267 0.004585
2161 2294 0.022335
2161 2333 0.014780
2161 2336 0.017881
2161 2338 0.004328
2161 2344 0.032924
2161 2367 0.062834
2161 2394 0.035745
2161 2475 0.039286
2161 2491 0.011376
2161 2501 0.044270
2161 2511 0.024547
2161 2522 0.085713
2161 2592 0.027949
2161 2594 0.034077
2161 2597 0.029484
2161 2617 0.024734
2162 1912 0.003387
2162 1960 0.002464
2162 1964 0.007442
2162 2091 0.031009
2162 2126 0.038493
2162 2146 0.045501
2162 2156 0.091110
2162 2238 0.034608
2162 2313 0.001642
2163 1577 0.002853
2163 1912 0.002864
2163 1940 0.010582
2163 1948 0.022345
2163 1970 0.017616
2163 2028 0.023485
2163 2054 0.009896
2163 2060 0.023218
2163 2087 0.014811
2163 2125 0.005317
2163 2128 0.026906
2163 2344 0.031452
2163 2643 0.032602
2164 1912 0.002485
2164 1925 0.006257
2164 1929 0.019073
2164 1942 0.003128
2164 1962 0.011807
2164 1966 0.011525
2164 1971 0.001045
2164 1979 0.005276
2164 1986 0.015461
2164 1993 0.008164
2164 2030 0.011774
2164 2033 0.011090
2164 2043 0.006104
2164 2078 0.010346
2164 2084 0.018977
2164 2093 0.006093
2164 2108 0.006626
2164 2109 0.015572
2164 2136 0.010998
2164 2140 0.003475
2164 2188 0.015146
2164 2229 0.010497
2164 2233 0.015483
2164 2266 0.011629
2164 2290 0.014081
2164 2348 0.011253
2164 2423 0.016192
2164 2468 0.002477
2164 2484 0.023811
2164 2492 0.002931
2164 2495 0.014418
2164 2520 0.023299
2164 2536 0.002642
2164 2575 0.027842
2164 2586 0.019601
2164 2590 0.017349
2164 2615 0.003638
2164 2625 0.016458
2165 1912 0.001377
2165 1917 0.002560
2165 1918 0.002167
2165 1925 0.019922
2165 1943 0.005243
2165 1946 0.008367
2165 1962 0.008068
2165 1966 0.003954
2165 1971 0.004400
2165 1979 0.009501
2165 1984 0.001425
2165 1993 0.014701
2165 2030 0.011590
2165 2033 0.003950
2165 2040 0.012672
2165 2043 0.010823
2165 2059 0.002871
2165 2073 0.001359
2165 2078 0.011995
2165 2083 0.014591
2165 2084 0.008442
2165 2090 0.008126
2165 2095 0.012556
2165 2118 0.003861
2165 2122 0.001692
2165 2123 0.013850
2165 2124 0.013357
2165 2131 0.002217
2165 2139 0.014508
2165 2140 0.005590
2165 2142 0.005322
2165 2150 0.008288
2165 2154 0.008371
2165 2164 0.019956
2165 2212 0.000559
2165 2213 0.015046
2165 2218 0.000497
2165 2220 0.012384
2165 2233 0.010209
2165 2244 0.014217
2165 2257 0.017913
2165 2261 0.011305
2165 2278 0.010271
2165 2300 0.014874
2165 2381 0.002233
2165 2414 0.002769
2165 2449 0.045378
2165 2495 0.029542
2165 2507 0.001414
2165 2542 0.010413
2165 2551 0.020844
2165 2560 0.003061
2165 2573 0.015379
2165 2574 0.016173
2165 2578 0.010422
2165 2586 0.022473
2165 2601 0.016038
2165 2604 0.011943
2165 2611 0.008667
2165 2619 0.025566
2165 2624 0.011008
2165 2625 0.023460
2165 2655 0.023835
2166 1960 0.045723
2166 1965 0.048360
2166 2289 0.016814
2167 2094 0.246528
2167 2535 0.203944
2168 1912 0.002217
2168 2106 0.298215
2168 2421 0.289641
2169 1465 0.025775
2169 1926 0.005682
2169 1940 0.019144
2169 1941 0.000967
2169 1947 0.015550
2169 1954 0.019781
2169 1959 0.015933
2169 1987 0.064081
2169 2002 0.019945
2169 2007 0.012662
2169 2010 0.032782
2169 2038 0.007461
2169 2039 0.009509
2169 2042 0.021020
2169 2047 0.003310
2169 2054 0.010208
2169 2102 0.019190
2169 2117 0.020853
2169 2132 0.018667
2169 2133 0.012166
2169 2138 0.012557
2169 2143 0.009253
2169 2149 0.006592
2169 2153 0.010697
2169 2183 0.014458
2169 2194 0.022608
2169 2249 0.132274
2169 2273 0.022184
2169 2279 0.021130
2169 2283 0.012229
2169 2343 0.004637
2169 2347 0.003394
2169 2368 0.014379
2169 2372 0.009229
2169 2384 0.019582
2169 2399 0.006194
2169 2463 0.018534
2169 2471 0.031663
2169 2498 0.043510
2169 2511 0.022435
2169 2519 0.033541
2169 2588 0.038978
2169 2589 0.049377
2169 2598 0.000956
2169 2616 0.011564
2169 2617 0.032077
2169 2629 0.013278
2169 2642 0.037275
2169 2643 0.016554
2170 1912 0.002277
2170 1988 0.077493
2170 2076 0.116233
2170 2349 0.104389
2170 2401 0.024241
2170 2490 0.046017
2170 2513 0.167316
2170 2622 0.118915
2171 136 0.001864
2171 1914 0.033125
2171 1919 0.030114
2171 1935 0.000426
2171 1957 0.087930
2171 1968 0.085161
2171 1972 0.033320
2171 1973 0.019050
2171 1980 0.003759
2171 1995 0.040296
2171 1998 0.051082
2171 2000 0.068651
2171 2001 0.031479
2171 2006 0.035581
2171 2011 0.053832
2171 2018 0.033990
2171 2022 0.044828
2171 2024 0.025978
2171 2025 0.088086
2171 2027 0.030586
2171 2097 0.007005
2171 2116 0.028311
2171 2157 0.022967
2171 2159 0.032029
2171 2192 0.077616
2171 2225 0.042239
2171 2268 0.000168
2171 2284 0.010349
2171 2364 0.010189
2171 2365 0.014771
2171 2494 0.071266
2171 2583 0.043805
2171 2640 0.065835
2171 2645 0.108855
2171 2647 0.040419
2171 2658 0.145164
2172 1917 0.005394
2172 1918 0.008083
2172 1925 0.001151
2172 1929 0.016993
2172 1938 0.007981
2172 1946 0.012715
2172 1953 0.011518
2172 1962 0.012356
2172 1971 0.011955
2172 1983 0.000991
2172 1984 0.012132
2172 1993 0.008188
2172 2005 0.012385
2172 2021 0.061442
2172 2033 0.006065
2172 2043 0.002539
2172 2046 0.006917
2172 2059 0.011927
2172 2064 0.013439
2172 2073 0.014909
2172 2074 0.000266
2172 2078 0.010556
2172 2083 0.015387
2172 2084 0.004134
2172 2086 0.016664
2172 2088 0.002348
2172 2090 0.011125
2172 2092 0.034673
2172 2093 0.014408
2172 2095 0.014347
2172 2098 0.007824
2172 2103 0.001638
2172 2104 0.003998
2172 2115 0.005272
2172 2118 0.007391
2172 2121 0.006675
2172 2122 0.022259
2172 2123 0.004128
2172 2131 0.016911
2172 2136 0.030916
2172 2142 0.009509
2172 2150 0.005483
2172 2154 0.006165
2172 2164 0.018925
2172 2165 0.026439
2172 2179 0.004509
2172 2200 0.004467
2172 2210 0.019795
2172 2244 0.000635
2172 2257 0.015067
2172 2309 0.011439
2172 2311 0.012063
2172 2348 0.024680
2172 2363 0.012748
2172 2370 0.012463
2172 2408 0.008556
2172 2433 0.021333
2172 2446 0.008960
2172 2460 0.023657
2172 2469 0.016010
2172 2478 0.009995
2172 2489 0.011180
2172 2492 0.010536
2172 2500 0.007893
2172 2521 0.021664
2172 2532 0.017226
2172 2536 0.069253
2172 2546 0.022200
2172 2550 0.023514
2172 2553 0.017849
2172 2556 0.008564
2172 2574 0.008121
2172 2579 0.029276
2172 2586 0.003674
2172 2590 0.015581
2172 2591 0.032374
2172 2600 0.014855
2172 2611 0.000275
2172 2624 0.002915
2172 2625 0.023191
2172 2646 0.008723
2172 2655 0.025005
2173 1912 0.002235
2173 1936 0.026235
2173 1960 0.017208
2173 1978 0.229279
2173 1990 0.111847
2173 2047 0.006203
2173 2049 0.055234
2173 2091 0.064146
2173 2126 0.044773
2173 2146 0.004516
2173 2156 0.017675
2173 2162 0.227523
2173 2251 0.065158
2173 2260 0.049556
2173 2335 0.054075
2173 2341 0.020853
2173 2405 0.046693
2173 2411 0.046181
2173 2534 0.009720
2173 2540 0.138551
2174 1577 0.003127
2174 1926 0.016286
2174 1940 0.015129
2174 1954 0.030575
2174 1959 0.014679
2174 2007 0.007256
2174 2010 0.043555
2174 2031 0.036570
2174 2032 0.002310
2174 2052 0.004621
2174 2068 0.002646
2174 2071 0.008987
2174 2081 0.007883
2174 2087 0.014761
2174 2102 0.002634
2174 2111 0.003051
2174 2117 0.000706
2174 2127 0.024875
2174 2133 0.009685
2174 2143 0.023304
2174 2144 0.020238
2174 2148 0.033863
2174 2149 0.017392
2174 2169 0.001325
2174 2176 0.010592
2174 2183 0.000514
2174 2189 0.015442
2174 2223 0.015410
2174 2224 0.025480
2174 2241 0.017778
2174 2249 0.154392
2174 2250 0.020159
2174 2267 0.006449
2174 2268 0.000504
2174 2283 0.003363
2174 2289 0.006664
2174 2292 0.014589
2174 2294 0.000884
2174 2296 0.091184
2174 2330 0.024065
2174 2336 0.000252
2174 2338 0.005191
2174 2372 0.014026
2174 2436 0.030828
2174 2445 0.030255
2174 2458 0.021173
2174 2461 0.014107
2174 2475 0.041426
2174 2508 0.002114
2174 2511 0.002068
2174 2581 0.091041
2174 2589 0.026428
2174 2598 0.020799
2174 2608 0.041142
2174 2653 0.059188
2175 2047 0.001104
2175 2176 0.024923
2176 1718 0.000961
2176 1916 0.001048
2176 1926 0.014711
2176 1940 0.007711
2176 1964 0.015915
2176 1970 0.020673
2176 2007 0.010288
2176 2010 0.022083
2176 2026 0.007733
2176 2031 0.024432
2176 2032 0.015551
2176 2038 0.017083
2176 2039 0.017911
2176 2047 0.007459
2176 2052 0.021577
2176 2054 0.006782
2176 2068 0.021670
2176 2081 0.001214
2176 2125 0.018721
2176 2127 0.008704
2176 2133 0.006901
2176 2138 0.008340
2176 2141 0.050625
2176 2143 0.021062
2176 2149 0.012811
2176 2151 0.003820
2176 2155 0.022384
2176 2169 0.001471
2176 2180 0.009013
2176 2194 0.018762
2176 2196 0.011210
2176 2199 0.014829
2176 2211 0.044847
2176 2254 0.003684
2176 2272 0.024790
2176 2289 0.005485
2176 2318 0.077175
2176 2325 0.019885
2176 2377 0.020668
2176 2384 0.009032
2176 2419 0.003964
2176 2475 0.024189
2176 2480 0.066380
2176 2498 0.043775
2176 2509 0.028107
2176 2512 0.032781
2176 2522 0.142827
2176 2555 0.028188
2176 2557 0.230143
2176 2598 0.014074
2176 2610 0.072387
2176 2649 0.028809
2177 2081 0.002045
2177 2294 0.026457
2177 2304 0.030699
2177 2328 0.008091
2177 2333 0.019115
2178 2321 0.072788
2179 1912 0.002809
2179 1917 0.010931
2179 1938 0.012705
2179 1946 0.001951
2179 1962 0.003835
2179 1971 0.001224
2179 1979 0.000149
2179 1983 0.009320
2179 1985 0.004363
2179 1993 0.012704
2179 2021 0.081923
2179 2063 0.022161
2179 2064 0.014516
2179 2073 0.005117
2179 2086 0.007161
2179 2090 0.012343
2179 2103 0.008925
2179 2104 0.007158
2179 2112 0.003034
2179 2118 0.002441
2179 2122 0.004494
2179 2124 0.012404
2179 2131 0.005812
2179 2150 0.006967
2179 2154 0.002755
2179 2188 0.000885
2179 2216 0.025103
2179 2218 0.003618
2179 2290 0.006300
2179 2307 0.014875
2179 2311 0.032569
2179 2324 0.008982
2179 2334 0.023303
2179 2376 0.016551
2179 2414 0.011986
2179 2477 0.008381
2179 2485 0.007486
2179 2495 0.021976
2179 2504 0.021522
2179 2507 0.014971
2179 2563 0.020261
2179 2575 0.010205
2179 2602 0.022790
2180 136 0.006745
2180 1577 0.013385
2180 1912 0.000090
2180 1920 0.002593
2180 1932 0.009697
2180 1941 0.014599
2180 1947 0.002228
2180 1954 0.005132
2180 2007 0.003285
2180 2028 0.015636
2180 2032 0.014423
2180 2038 0.017788
2180 2053 0.011820
2180 2054 0.016785
2180 2071 0.026091
2180 2072 0.023838
2180 2087 0.011067
2180 2111 0.010199
2180 2133 0.014648
2180 2134 0.020751
2180 2135 0.017757
2180 2138 0.001122
2180 2143 0.014240
2180 2148 0.018229
2180 2169 0.032688
2180 2174 0.005797
2180 2203 0.033113
2180 2241 0.003483
2180 2250 0.010028
2180 2254 0.001768
2180 2264 0.028957
2180 2267 0.028626
2180 2285 0.070392
2180 2294 0.012509
2180 2332 0.022308
2180 2338 0.003453
2180 2420 0.046120
2180 2434 0.011897
2180 2436 0.004908
2180 2472 0.056719
2180 2496 0.261851
2180 2543 0.009029
2180 2555 0.018799
2180 2567 0.017219
2180 2592 0.006267
2180 2597 0.014445
2180 2598 0.000464
2180 2617 0.025442
2180 2649 0.011280
2180 2653 0.071160
2181 2120 0.117077
2181 2357 0.110982
2181 2412 0.080634
2181 2656 0.156307
2182 1912 0.002109
2182 1944 0.026243
2182 2029 0.028121
2183 136 0.019353
2183 1465 0.005408
2183 1577 0.017258
2183 1912 0.000023
2183 1916 0.033852
2183 1920 0.007648
2183 1932 0.014094
2183 1939 0.000248
2183 1941 0.007136
2183 1945 0.006189
2183 1955 0.014871
2183 1970 0.012005
2183 1994 0.016589
2183 2002 0.004537
2183 2010 0.036728
2183 2026 0.009533
2183 2032 0.002987
2183 2042 0.022135
2183 2047 0.012753
2183 2052 0.000919
2183 2053 0.001787
2183 2054 0.015159
2183 2065 0.033713
2183 2068 0.015596
2183 2071 0.016988
2183 2087 0.011833
2183 2101 0.025580
2183 2102 0.017196
2183 2111 0.010003
2183 2117 0.003338
2183 2125 0.001793
2183 2127 0.016628
2183 2132 0.016534
2183 2137 0.012713
2183 2144 0.002531
2183 2148 0.025674
2183 2153 0.021921
2183 2163 0.024635
2183 2180 0.023671
2183 2191 0.009183
2183 2194 0.017379
2183 2215 0.002412
2183 2223 0.003866
2183 2246 0.009586
2183 2264 0.050171
2183 2267 0.023977
2183 2279 0.005524
2183 2283 0.001648
2183 2292 0.020809
2183 2302 0.006101
2183 2315 0.024740
2183 2319 0.027434
2183 2327 0.017285
2183 2336 0.008401
2183 2338 0.017794
2183 2347 0.005925
2183 2351 0.004045
2183 2368 0.011235
2183 2372 0.021927
2183 2394 0.010599
2183 2398 0.030533
2183 2434 0.017869
2183 2451 0.003981
2183 2461 0.021599
2183 2465 0.016894
2183 2508 0.031297
2183 2510 0.002002
2183 2511 0.008543
2183 2529 0.042177
2183 2537 0.048261
2183 2555 0.000481
2183 2589 0.039514
2183 2592 0.012071
2183 2594 0.037074
2183 2598 0.020188
2183 2608 0.022109
2183 2643 0.005129
2183 2653 0.001514
2184 1918 0.013579
2184 1929 0.015035
2184 1938 0.006710
2184 1941 0.003957
2184 1943 0.005895
2184 1946 0.006550
2184 1953 0.013412
2184 1962 0.013955
2184 1966 0.011323
2184 1984 0.014610
2184 1985 0.013937
2184 1986 0.013251
2184 1997 0.000127
2184 2005 0.005318
2184 2020 0.007858
2184 2030 0.005039
2184 2033 0.012489
2184 2040 0.001950
2184 2046 0.002902
2184 2059 0.008694
2184 2069 0.005544
2184 2073 0.000984
2184 2077 0.014435
2184 2078 0.013035
2184 2084 0.011130
2184 2086 0.008984
2184 2088 0.013065
2184 2090 0.001170
2184 2093 0.000722
2184 2103 0.013192
2184 2104 0.008339
2184 2109 0.014693
2184 2112 0.004369
2184 2121 0.015298
2184 2122 0.015715
2184 2123 0.008449
2184 2124 0.008824
2184 2131 0.000826
2184 2136 0.021501
2184 2139 0.014487
2184 2142 0.006747
2184 2150 0.004460
2184 2154 0.006811
2184 2172 0.011354
2184 2179 0.022858
2184 2190 0.015206
2184 2200 0.002978
2184 2212 0.012370
2184 2229 0.005419
2184 2253 0.018988
2184 2257 0.013077
2184 2278 0.007228
2184 2326 0.020710
2184 2334 0.012862
2184 2339 0.016196
2184 2347 0.001326
2184 2352 0.018679
2184 2363 0.014140
2184 2370 0.022550
2184 2381 0.016349
2184 2386 0.001898
2184 2408 0.015983
2184 2409 0.001788
2184 2428 0.001156
2184 2429 0.036110
2184 2430 0.006610
2184 2446 0.019816
2184 2464 0.002407
2184 2476 0.005602
2184 2521 0.024585
2184 2549 0.004162
2184 2552 0.028867
2184 2559 0.021871
2184 2564 0.015447
2184 2573 0.018874
2184 2574 0.028856
2184 2578 0.009414
2184 2593 0.009211
2184 2600 0.021476
2184 2601 0.012866
2184 2602 0.008902
2184 2604 0.015216
2184 2607 0.018581
2184 2623 0.036357
2184 2624 0.009514
2184 2625 0.015106
2185 1718 0.009548
2185 1912 0.002182
2185 1923 0.051467
2185 2038 0.010415
2185 2132 0.020251
2185 2149 0.014700
2185 2176 0.019183
2185 2246 0.013872
2185 2434 0.042544
2186 1912 0.002221
2186 1964 0.016016
2186 2038 0.013569
2186 2047 0.007835
2186 2085 0.044447
2186 2145 0.055392
2186 2406 0.040691
2186 2425 0.088578
2187 136 0.015855
2187 1465 0.004875
2187 1577 0.001889
2187 1940 0.018706
2187 1941 0.008348
2187 1945 0.012472
2187 1948 0.022428
2187 1954 0.004630
2187 1955 0.011014
2187 1959 0.006371
2187 1994 0.021697
2187 2002 0.029920
2187 2007 0.000684
2187 2010 0.039342
2187 2026 0.021154
2187 2032 0.005393
2187 2039 0.023081
2187 2042 0.017607
2187 2047 0.011924
2187 2054 0.004012
2187 2068 0.000441
2187 2071 0.004479
2187 2072 0.004182
2187 2087 0.014408
2187 2102 0.014767
2187 2125 0.022333
2187 2127 0.022247
2187 2128 0.007994
2187 2134 0.030356
2187 2135 0.030462
2187 2138 0.018927
2187 2143 0.026723
2187 2144 0.008432
2187 2148 0.019754
2187 2149 0.013834
2187 2153 0.027475
2187 2169 0.009682
2187 2174 0.020032
2187 2176 0.000327
2187 2180 0.009485
2187 2183 0.027268
2187 2189 0.012737
2187 2194 0.021649
2187 2196 0.002883
2187 2199 0.009838
2187 2224 0.000224
2187 2239 0.049870
2187 2254 0.004224
2187 2264 0.027430
2187 2283 0.018862
2187 2294 0.030254
2187 2295 0.013885
2187 2319 0.025769
2187 2330 0.073180
2187 2332 0.026090
2187 2336 0.021423
2187 2372 0.023947
2187 2398 0.007309
2187 2420 0.028549
2187 2445 0.005284
2187 2451 0.022678
2187 2461 0.025718
2187 2471 0.005423
2187 2508 0.003153
2187 2511 0.014924
2187 2533 0.004712
2187 2555 0.007769
2187 2571 0.100087
2187 2582 0.015907
2187 2597 0.033516
2187 2608 0.032671
2187 2635 0.066645
2187 2642 0.022099
2187 2649 0.012844
2188 1912 0.003311
2188 1938 0.011992
2188 1946 0.013625
2188 1962 0.001762
2188 1971 0.008724
2188 1979 0.013303
2188 1984 0.013352
2188 1986 0.005067
2188 1989 0.035639
2188 1993 0.001761
2188 1997 0.015490
2188 2005 0.012666
2188 2020 0.001828
2188 2030 0.001534
2188 2037 0.001782
2188 2046 0.016510
2188 2055 0.021420
2188 2059 0.013482
2188 2064 0.006280
2188 2069 0.017091
2188 2074 0.007531
2188 2083 0.013845
2188 2086 0.014979
2188 2088 0.010578
2188 2090 0.010207
2188 2093 0.006844
2188 2095 0.017224
2188 2103 0.001331
2188 2104 0.013927
2188 2108 0.010159
2188 2118 0.003012
2188 2121 0.021743
2188 2122 0.016601
2188 2123 0.002555
2188 2124 0.012826
2188 2131 0.004806
2188 2140 0.006720
2188 2142 0.011020
2188 2147 0.059508
2188 2150 0.011742
2188 2154 0.012456
2188 2165 0.023838
2188 2172 0.007620
2188 2184 0.000600
2188 2210 0.013831
2188 2216 0.005600
2188 2218 0.002230
2188 2240 0.009165
2188 2253 0.014992
2188 2261 0.003813
2188 2299 0.000579
2188 2311 0.050608
2188 2324 0.018532
2188 2340 0.010326
2188 2354 0.022276
2188 2356 0.021908
2188 2363 0.002426
2188 2369 0.014913
2188 2376 0.005525
2188 2386 0.011034
2188 2410 0.005899
2188 2423 0.014786
2188 2446 0.001804
2188 2460 0.016417
2188 2464 0.000926
2188 2482 0.023595
2188 2492 0.013752
2188 2495 0.028381
2188 2504 0.019667
2188 2543 0.014026
2188 2549 0.000891
2188 2550 0.017452
2188 2556 0.012317
2188 2559 0.006610
2188 2564 0.015220
2188 2573 0.009350
2188 2578 0.010341
2188 2586 0.002386
2188 2593 0.019588
2188 2604 0.006537
2188 2607 0.009347
2188 2623 0.008660
2188 2624 0.014761
2188 2638 0.008602
2189 136 0.013102
2189 1718 0.020402
2189 1912 0.002303
2189 1932 0.015823
2189 1964 0.017198
2189 1983 0.004276
2189 1985 0.004603
2189 2007 0.009133
2189 2032 0.015186
2189 2038 0.000063
2189 2039 0.013254
2189 2054 0.007359
2189 2056 0.005077
2189 2067 0.039596
2189 2068 0.008004
2189 2071 0.002537
2189 2081 0.008263
2189 2087 0.012984
2189 2092 0.044164
2189 2111 0.009435
2189 2127 0.014911
2189 2133 0.015808
2189 2142 0.001842
2189 2149 0.013380
2189 2151 0.007069
2189 2169 0.009090
2189 2180 0.006165
2189 2184 0.000218
2189 2203 0.009751
2189 2232 0.030829
2189 2241 0.025846
2189 2266 0.014544
2189 2336 0.003726
2189 2347 0.006399
2189 2384 0.012979
2189 2393 0.100761
2189 2419 0.033332
2189 2449 0.029338
2189 2451 0.024829
2189 2478 0.030506
2189 2512 0.018175
2189 2533 0.018548
2189 2567 0.024963
2189 2594 0.027926
2189 2598 0.023740
2189 2611 0.010486
2189 2616 0.034372
2190 1912 0.003206
2190 1917 0.010735
2190 1925 0.012052
2190 1938 0.001720
2190 1953 0.014314
2190 1962 0.013624
2190 1963 0.016373
2190 1966 0.009113
2190 1989 0.011674
2190 1993 0.001219
2190 1997 0.007968
2190 2020 0.015968
2190 2030 0.008945
2190 2033 0.009805
2190 2037 0.014849
2190 2043 0.004871
2190 2045 0.003909
2190 2046 0.016632
2190 2064 0.001427
2190 2074 0.012213
2190 2077 0.020966
2190 2086 0.018844
2190 2090 0.000927
2190 2093 0.009246
2190 2098 0.005896
2190 2108 0.011379
2190 2112 0.018491
2190 2115 0.004356
2190 2118 0.000788
2190 2122 0.012241
2190 2124 0.010656
2190 2131 0.013674
2190 2139 0.006700
2190 2140 0.012171
2190 2150 0.009069
2190 2154 0.005900
2190 2165 0.017659
2190 2172 0.012743
2190 2188 0.006132
2190 2218 0.000814
2190 2237 0.016545
2190 2240 0.005692
2190 2244 0.008343
2190 2290 0.015904
2190 2323 0.014857
2190 2324 0.011086
2190 2329 0.027700
2190 2340 0.008980
2190 2348 0.008080
2190 2353 0.036398
2190 2354 0.006249
2190 2359 0.028398
2190 2381 0.004730
2190 2392 0.032021
2190 2404 0.008734
2190 2418 0.014996
2190 2428 0.003855
2190 2460 0.007723
2190 2467 0.030038
2190 2482 0.008492
2190 2485 0.011359
2190 2492 0.019181
2190 2495 0.014688
2190 2506 0.003898
2190 2507 0.005647
2190 2520 0.008998
2190 2521 0.011930
2190 2532 0.012151
2190 2552 0.076548
2190 2560 0.012188
2190 2579 0.034835
2190 2586 0.016341
2190 2600 0.010131
2190 2611 0.011087
2190 2654 0.029904
2191 1465 0.016352
2191 1577 0.001407
2191 1912 0.002972
2191 1945 0.000550
2191 1959 0.001884
2191 1987 0.005442
2191 1994 0.004860
2191 2007 0.011280
2191 2026 0.012954
2191 2028 0.024248
2191 2032 0.001664
2191 2039 0.020669
2191 2042 0.019688
2191 2047 0.006133
2191 2053 0.017683
2191 2054 0.019705
